Certificate Number,Certificate
2021/HPF/FR/157,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: oral powder, cutaneaous patch(en) Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.2  Immunological products 1.3.1.5  Biotechnology products 1.3.1.6  Human or animal extracted products 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.3.2.6  Human or animal extracted products 1.4  Other products or manufacturing activity 1.4.3  Other: labelling of small volume liquids vials(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.2  Capsules, soft shell Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.3  Chewing gums Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.4  Impregnated matrices Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.5  Liquids for external use Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.6  Liquids for internal use Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.8  Other solid dosage forms: oral powder, cutaneous patch(en) Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.11  Semi-solids Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.12  Suppositories Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.13  Tablets Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.14  Transdermal patches Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.2  Immunological products 2.2.3.5  Biotechnology products 2.2.3.6  Human or animal extracted products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing"
2021/HPF/FR/157_ND,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: oral powder, cutaneaous patch(en) 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.2  Immunological products 1.3.1.5  Biotechnology products 1.3.1.6  Human or animal extracted products 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.3.2.6  Human or animal extracted products 1.4  Other products or manufacturing activity 1.4.3  Other: labelling of small volume liquids vials(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.2  Capsules, soft shell Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.3  Chewing gums Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.4  Impregnated matrices Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.5  Liquids for external use Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.6  Liquids for internal use Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.8  Other solid dosage forms: oral powder, cutaneous patch(en) Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.11  Semi-solids Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.12  Suppositories Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.13  Tablets Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.1.14  Transdermal patches Special Requirements               : 7  Other: sulphonamides, cytotoxic and hormonal products(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.2  Immunological products 2.2.3.5  Biotechnology products 2.2.3.6  Human or animal extracted products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing"
AUR22-047ASR12579,
DE_SN_01_GMP_2021_0031,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
IWSF.405.81.2021.IP.1 WTC/0399_01_01/240,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.3  Chemical/Physical
IWSF.405.87.2021.IP.1  WTC/0449_01_01/217,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing"
IWSF.405.87.2021.IP.2  WTC/0449_01_01/218,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging
IWSF.405.87.2021.IP.3  WTC/0449_01_01/219,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.13  Tablets 1.5.2  Secondary packaging 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation
IWSF.405.87.2021.IP.4 WTC/0449_02_01/220,2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing
IWSF.405.87.2021.IP.5  WTC/0449_02_02/221,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: storage(en)
IWSF.405.87.2021.IP.6  WTC/0449_03_01/222,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: storage(en) 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing
IWSF.405.93.2021.IP.1 WTC/0090_01_01/241,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.11  Semi-solids 1.2.1.17  Other: Other(en) 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.11  Semi-solids 1.5.1.17  Other non-sterile medicinal products: Other(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
IWSF.405.93.2021.IP.1.1 WTC/0090_01_01/241,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.11  Semi-solids 1.2.1.17  Other: Other(en) 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.11  Semi-solids 1.5.1.17  Other non-sterile medicinal products: Other(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
IWSF.405.93.2021.IP.2 WTC/0090_02_01/242,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.3  Other: Storage and distribution(en) 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
IWSF.405.97.2021.IP.1 WTC/0167_02_02/249,
IWSF.405.97.2021.IP.2 WTC/0167_01_02/250,
LT/04H/2021,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Kitos kietos dozavimo formos(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
30776/IMP048,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.11  Semi-solids 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.11  Semi-solids 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
30776/M00206,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.11  Semi-solids 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.11  Semi-solids 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
403/2021/CGMP,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.2  Secondary packaging
CG-HU/24V/2021.,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.2  Immunological products
DE_HE_01_GMP_2021_0075,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological
DE_NW_01_GMP_2023_0016,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: Manufacturing of biological starting Materials Human plasma for fractionation from whole blood and by apheresis(en) 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.3  Chemical/Physical 1.6.4  Biological
DE_NW_03_GMP_2022_0049,"1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.13  Tablets 1.5.2  Secondary packaging"
DE_NW_03_GMP_2022_0050,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation
DE_ST_01_GMP_2021_0031,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
DE_ST_01_GMP_2021_0032,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
DK API-H 10000236,
DK H 10000376,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Storage of intermediate medicinal products. Storage of pre-filled syringes (NaCl) for use in finished medicinal products(en) 1.5  Packaging 1.5.2  Secondary packaging 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing
DK IMP 10000377,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Storage of intermediate medicinal products(en)
IWSF.405.85.2021.IP.1 WTC/0261_01_01/234,"1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: osocze do frakcjonowania z krwi pełnej, osocze do frakcjonowania z plazmaferezy, osocze ludzkie immunizowane(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological"
IWSF.405.85.2021.IP.2 WTC/0261_02_01/235,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.6  Quality control testing 1.6.3  Chemical/Physical
IWSF.405.85.2021.IP.3 WTC/0261_03_01/236,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.6  Quality control testing 1.6.3  Chemical/Physical
IWSF.405.85.2021.IP.4 WTC/0261_04_01/237,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: human plasma for fractionation(en)
IWSF.405.85.2021.IP.5 WTC/0261_05_01/238,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.6  Quality control testing 1.6.3  Chemical/Physical
IWSF.405.85.2021.IP.6 WTC/0261_06_01/239,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.6  Quality control testing 1.6.3  Chemical/Physical
NBF/61/2021/V,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
5.9.1-2024-003104,
BE/GMP/2021/086,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
